b_mendoza-vi;Santa Rosa;;;;;;;;;;;;;x
b_cusco;Amarakaeri;;;;;;;;;;;;;x
b_cusco-ii;curiyaca;;;;;;;;;;;;;x
b_cusco-iii;Mazuko;;;;;;;;;;;;;x
b_cusco-iv;Itahuania;;;;;;;;;;;;;x
b_cusco-v;Inapari;;;;;;;;;;;;;x
b_cusco-vi;Firmeza;;;;;;;;;;;;;x
b_oruro;Riberalta;;;;;;;;;;;;;x
b_oruro-ii;Ingavi;;;;;;;;;;;;;x
b_oruro-iii;Yata;;;;;;;;;;;;;x
b_oruro-iv;Menacho;;;;;;;;;;;;;x
b_oruro-v;Guayaramerin;;;;;;;;;;;;;x
b_oruro-vi;Sicuri;;;;;;;;;;;;;x
b_barcelos1;Barcelos;;;;;;;;;;;;;x
b_barcelos-ii;cumaru;;;;;;;;;;;;;x
b_barcelos-iii;Guajara;;;;;;;;;;;;;x
b_barcelos-iv;calanaque;;;;;;;;;;;;;x
b_upper_amazon;Urucu;;;;;;;;;;;;;x
b_upper_amazon-ii;Taititu;;;;;;;;;;;;;x
b_upper_amazon-iii;Matamata;;;;;;;;;;;;;x
b_rio_branco;Boa Vista;;;;;;;;;;;;;x
b_rio_branco-ii;Mucajai;;;;;;;;;;;;;x
b_rio_branco-iii;Iracema;;;;;;;;;;;;;x
b_jurua;Ipixuna;;;;;;;;;;;;;x
b_jurua-ii;Eirunepé;;;;;;;;;;;;;x
b_jurua-iii;Dejeda;;;;;;;;;;;;;x
b_guapore;Pontes e Lacerda;;;;;;;;;;;;;x
b_guapore-ii;Seringueiras;;;;;;;;;;;;;x
b_guapore-iii;Fortaleza;;;;;;;;;;;;;x
b_guapore-v;costa Marques;;;;;;;;;;;;;x
b_cerejeiras;cerejeiras;;;;;;;;;;;;;x
b_cerejeiras-ii;cabixi;;;;;;;;;;;;;x
b_cerejeiras-iii;corumbiara;;;;;;;;;;;;;x
b_vila_bela;Vila Bela;;;;;;;;;;;;;x
b_vila_bela-ii;Pau da Torda;;;;;;;;;;;;;x
b_vila_bela-iii;Sao Fabiano;;;;;;;;;;;;;x
b_para;Altamira;;;;;;;;;;;;;x
b_para-ii;carajas;;;;;;;;;;;;;x
b_para-iii;Ararunaquara;;;;;;;;;;;;;x
b_para-iv;Tapara;;;;;;;;;;;;;x
b_tucurui;Tucurui;;;;;;;;;;;;;x
b_tucurui-ii;Pacaja;;;;;;;;;;;;;x
b_tucurui-iii;Anapu;;;;;;;;;;;;;x
b_belem;Belém;;;;;;;;;;;;;x
b_belem-ii;Açailândia;;;;;;;;;;;;;x
b_belem-iii;Paragominas;;;;;;;;;;;;;x
b_marajo;Marajo;;;;;;;;;;;;;x
b_marajo-ii;Anajas;;;;;;;;;;;;;x
b_marajo-iii;Soure;;;;;;;;;;;;;x
b_amapa;Amapa;;;;;;;;;;;;;x
b_amapa-ii;Tracua;;;;;;;;;;;;;x
b_amapa-iii;Itaubal;;;;;;;;;;;;;x
b_amapa-iv;Macapa;;;;;;;;;;;;;x
b_oiapoque;Oiapoque;;;;;;;;;;;;;x
b_oiapoque-ii;Uaça;;;;;;;;;;;;;x
b_oiapoque-iii;Kamaruama;;;;;;;;;;;;;x
b_muturu;Oriximina;;;;;;;;;;;;;x
b_muturu-ii;curua;;;;;;;;;;;;;x
b_muturu-iii;Jutuarana;;;;;;;;;;;;;x
b_guyana;Janemale;;;;;;;;;;;;;x
b_guyana-ii;camopi;;;;;;;;;;;;;x
b_guyana-iii;Saul;;;;;;;;;;;;;x
b_suriname;Peleloetepu;;;;;;;;;;;;;x
b_suriname-ii;Paloemeu;;;;;;;;;;;;;x
b_suriname-iii;Sipaliwini;;;;;;;;;;;;;x
b_suriname-iv;Alalapadi;;;;;;;;;;;;;x
b_cayenne;cayenne;;;;;;;;;;;;;x
b_cayenne-ii;Quanary;;;;;;;;;;;;;x
b_cayenne-iii;Matoury;;;;;;;;;;;;;x
b_paramaribo;Paramaribo;;;;;;;;;;;;;x
b_paramaribo-ii;Moengo;;;;;;;;;;;;;x
b_paramaribo-iii;Galibi;;;;;;;;;;;;;x
b_havana;Havana;;;;;;;;;;;;;x
b_havana-ii;Bauta;;;;;;;;;;;;;x
b_havana-iii;Jaruco;;;;;;;;;;;;;x
b_havana-iv;San Jose de las Lajas;;;;;;;;;;;;;x
b_havana-v;Mariel;;;;;;;;;;;;;x
b_guane;Guane;;;;;;;;;;;;;x
b_guane-ii;Sandino;;;;;;;;;;;;;x
b_guane-iii;Mantua;;;;;;;;;;;;;x
b_canimar;Matanzas;;;;;;;;;;;;;x
b_canimar-ii;cardenas;;;;;;;;;;;;;x
b_canimar-iii;Santa Marta;;;;;;;;;;;;;x
b_escambrey;cienfuegos;;;;;;;;;;;;;x
b_escambrey-ii;cumanayagua;;;;;;;;;;;;;x
b_escambrey-iii;Trinidad;;;;;;;;;;;;;x
b_cayman_islands;George Town;;;;;;;;;;;;;x
b_cayman_islands-ii;West Bay;;;;;;;;;;;;;x
b_cayman_islands-iii;Rum Point;;;;;;;;;;;;;x
b_guantanamo;Guantanamo;;;;;;;;;;;;;x
b_guantanamo-ii;Boqueron;;;;;;;;;;;;;x
b_guantanamo-iii;Ullao;;;;;;;;;;;;;x
b_guantanamo-iv;Yateritas;;;;;;;;;;;;;x
b_moron;Moron;;;;;;;;;;;;;x
b_moron-ii;ciro;;;;;;;;;;;;;x
b_moron-iii;Baragua;;;;;;;;;;;;;x
b_camaguey;camaguey;;;;;;;;;;;;;x
b_camaguey-ii;Vertientes;;;;;;;;;;;;;x
b_camaguey-iii;Santa cruz del Sur;;;;;;;;;;;;;x
b_bayamo;Bayamo;;;;;;;;;;;;;x
b_bayamo-ii;Pilon;;;;;;;;;;;;;x
b_bayamo-iii;Manzanillo;;;;;;;;;;;;;x
b_baracoa;Baracoa;;;;;;;;;;;;;x
b_baracoa-ii;cabacu;;;;;;;;;;;;;x
b_baracoa-iii;Nibujon;;;;;;;;;;;;;x
b_bahamas;Nassau;;;;;;;;;;;;;x
b_bahamas-ii;Andros Town;;;;;;;;;;;;;x
b_bahamas-iii;Treasure cay;;;;;;;;;;;;;x
b_turks_islands;cockburn Town;;;;;;;;;;;;;x
b_turks_islands-ii;Balfour Town;;;;;;;;;;;;;x
b_turks_islands-iii;Grace Bay;;;;;;;;;;;;;x
b_yaquimo;Yaquimo;;;;;;;;;;;;;x
b_yaquimo-ii;Mapou;;;;;;;;;;;;;x
b_yaquimo-iii;Belle Anse;;;;;;;;;;;;;x
b_yaquimo-iv;Ganthier;;;;;;;;;;;;;x
b_tortuga;La Pointe;;;;;;;;;;;;;x
b_tortuga-ii;Mare Rouge;;;;;;;;;;;;;x
b_tortuga-iii;Basse-Terre;;;;;;;;;;;;;x
b_marien;Mellence;;;;;;;;;;;;;x
b_marien-ii;Anse a Foleur;;;;;;;;;;;;;x
b_marien-iii;La Vert;;;;;;;;;;;;;x
b_les_cayes;Les cayes;;;;;;;;;;;;;x
b_les_cayes-ii;Arniquet;;;;;;;;;;;;;x
b_les_cayes-iii;chantal;;;;;;;;;;;;;x
b_jamaica;Kingston;;;;;;;;;;;;;x
b_jamaica-ii;Portmore;;;;;;;;;;;;;x
b_jamaica-iii;Montego Bay;;;;;;;;;;;;;x
b_barahonas;Barahona;;;;;;;;;;;;;x
b_barahonas-ii;cabo Rojo;;;;;;;;;;;;;x
b_barahonas-iii;Los Rios;;;;;;;;;;;;;x
b_barahonas-iv;Neyba;;;;;;;;;;;;;x
b_barahonas-v;Azua;;;;;;;;;;;;;x
b_barahonas-vi;Las charcas;;;;;;;;;;;;;x
b_maguana;San Juan de la Maguana;;;;;;;;;;;;;x
b_maguana-ii;Sabaneta;;;;;;;;;;;;;x
b_maguana-iii;Bohechio;;;;;;;;;;;;;x
b_magua;Magua;;;;;;;;;;;;;x
b_magua-ii;capitan;;;;;;;;;;;;;x
b_magua-iii;Sabana de la Mar;;;;;;;;;;;;;x
b_higuey;Higuey;;;;;;;;;;;;;x
b_higuey-ii;Otra Banda;;;;;;;;;;;;;x
b_higuey-iii;Arroyo Rico;;;;;;;;;;;;;x
b_ciguayo;Santiago;;;;;;;;;;;;;x
b_ciguayo-ii;La Vega;;;;;;;;;;;;;x
b_ciguayo-iii;Moca;;;;;;;;;;;;;x
b_puerto_rico;San Juan;;;;;;;;;;;;;x
b_puerto_rico-ii;Ponce;;;;;;;;;;;;;x
b_puerto_rico-iii;caguas;;;;;;;;;;;;;x
b_puerto_rico-iv;cabo Rojo;;;;;;;;;;;;;x
b_st_thomas;charlotte Amalie;;;;;;;;;;;;;x
b_st_thomas-ii;cruz Bay;;;;;;;;;;;;;x
b_st_thomas-iii;coral Bay;;;;;;;;;;;;;x
b_tortola;Road Town;;;;;;;;;;;;;x
b_tortola-ii;Parham Town;;;;;;;;;;;;;x
b_tortola-iii;Freshwater Pond;;;;;;;;;;;;;x
b_montserrat;Salem;;;;;;;;;;;;;x
b_montserrat-ii;cudjoehead;;;;;;;;;;;;;x
b_montserrat-iii;Little Bay;;;;;;;;;;;;;x
b_montserrat-iv;Woodlands;;;;;;;;;;;;;x
b_anguilla;Sandy Ground;;;;;;;;;;;;;x
b_anguilla-ii;Blowing Point;;;;;;;;;;;;;x
b_anguilla-iii;Long Bay Village;;;;;;;;;;;;;x
b_st_martin;Marigot;;;;;;;;;;;;;x
b_st_martin-ii;Grand case;;;;;;;;;;;;;x
b_st_martin-iii;Simpson Bay;;;;;;;;;;;;;x
b_st_kitts;Basseterre;;;;;;;;;;;;;x
b_st_kitts-ii;St Pauls;;;;;;;;;;;;;x
b_st_kitts-iii;charlestown;;;;;;;;;;;;;x
b_antigua;St John's;;;;;;;;;;;;;x
b_antigua-ii;Willikies;;;;;;;;;;;;;x
b_antigua-iii;Old Road;;;;;;;;;;;;;x
b_guadeloupe;Pointe-à-Pitre;;;;;;;;;;;;;x
b_guadeloupe-ii;Petit-Bourg;;;;;;;;;;;;;x
b_guadeloupe-iii;Saint-François;;;;;;;;;;;;;x
b_dominica;Roseau;;;;;;;;;;;;;x
b_dominica-ii;Pointe Michel;;;;;;;;;;;;;x
b_dominica-iii;Bataka;;;;;;;;;;;;;x
b_dominica-iv;Portsmouth;;;;;;;;;;;;;x
b_martinique;Fort-de-France;;;;;;;;;;;;;x
b_martinique-ii;Les Trois-Îlets;;;;;;;;;;;;;x
b_martinique-iii;Sainte-Luce;;;;;;;;;;;;;x
b_st_lucia;castries;;;;;;;;;;;;;x
b_st_lucia-ii;Vieux Fort;;;;;;;;;;;;;x
b_st_lucia-iii;Mon Repos;;;;;;;;;;;;;x
b_st_vincent;Kingstown;;;;;;;;;;;;;x
b_st_vincent-ii;Argyle;;;;;;;;;;;;;x
b_st_vincent-iii;Fancy;;;;;;;;;;;;;x
b_grenada;St George's;;;;;;;;;;;;;x
b_grenada-ii;True Blue;;;;;;;;;;;;;x
b_grenada-iii;Elie Hall;;;;;;;;;;;;;x
b_trinidad;San Fernando;;;;;;;;;;;;;x
b_trinidad-ii;Point Fortin;;;;;;;;;;;;;x
b_trinidad-iii;Icacos;;;;;;;;;;;;;x
b_trinidad-iv;Arima;;;;;;;;;;;;;x
b_barbados;Bridgetown;;;;;;;;;;;;;x
b_barbados-ii;Holetown;;;;;;;;;;;;;x
b_barbados-iii;Speightstown;;;;;;;;;;;;;x
b_curacao;Willemstad;;;;;;;;;;;;;x
b_curacao-ii;Labadera;;;;;;;;;;;;;x
b_curacao-iii;Sabana ;;;;;;;;;;;;;x
b_honduras;La ceiba;;;;;;;;;;;;;x
b_honduras-ii;Tocoa;;;;;;;;;;;;;x
b_honduras-iii;Tela;;;;;;;;;;;;;x
b_honduras-iv;cuero;;;;;;;;;;;;;x
b_honduras-v;Jutiapa;;;;;;;;;;;;;x
b_olancho;catacamas;;;;;;;;;;;;;x
b_olancho-ii;Gualaco;;;;;;;;;;;;;x
b_olancho-iii;Juticalpa;;;;;;;;;;;;;x
b_lenca;choluteca;;;;;;;;;;;;;x
b_lenca-ii;Nacaome;;;;;;;;;;;;;x
b_lenca-iii;Monjaras;;;;;;;;;;;;;x
b_nicaragua;chinandega;;;;;;;;;;;;;x
b_nicaragua-ii;cosiguina;;;;;;;;;;;;;x
b_nicaragua-iii;cayanlipe;;;;;;;;;;;;;x
b_nicaragua-iv;Somotillo;;;;;;;;;;;;;x
b_uluas;Siuna;;;;;;;;;;;;;x
b_uluas-ii;Bonanza;;;;;;;;;;;;;x
b_uluas-iii;coperna;;;;;;;;;;;;;x
b_mosquito;Puerto cabezas;;;;;;;;;;;;;x
b_mosquito-ii;Tuapi;;;;;;;;;;;;;x
b_mosquito-iii;Bismuna Tara;;;;;;;;;;;;;x
b_ulva;Bluefields;;;;;;;;;;;;;x
b_ulva-ii;Monkey Point;;;;;;;;;;;;;x
b_ulva-iii;Nueva Guinea;;;;;;;;;;;;;x
b_managua;Managua;;;;;;;;;;;;;x
b_managua-ii;Masaya;;;;;;;;;;;;;x
b_managua-iii;San Juan del Sur;;;;;;;;;;;;;x
b_chorotega;Quepos;;;;;;;;;;;;;x
b_chorotega-ii;San Isidro;;;;;;;;;;;;;x
b_chorotega-iii;Uvita;;;;;;;;;;;;;x
b_chorotega-iv;Jaco;;;;;;;;;;;;;x
b_talamanca;Limon;;;;;;;;;;;;;x
b_talamanca-ii;Siquirres;;;;;;;;;;;;;x
b_talamanca-iii;Puerto Viejo;;;;;;;;;;;;;x
b_nicoya;Liberia;;;;;;;;;;;;;x
b_nicoya-ii;Tamarindo;;;;;;;;;;;;;x
b_nicoya-iii;Samara;;;;;;;;;;;;;x
b_panama;Panama;;;;;;;;;;;;;x
b_panama-ii;La chorrera;;;;;;;;;;;;;x
b_panama-iii;colon;;;;;;;;;;;;;x
b_panama-iv;Portobelo;;;;;;;;;;;;;x
b_panama-v;Sabatinas;;;;;;;;;;;;;x
b_panama-vi;Nombre de Dios;;;;;;;;;;;;;x
b_guaymi;David;;;;;;;;;;;;;x
b_guaymi-ii;Boquete;;;;;;;;;;;;;x
b_guaymi-iii;Bocas del Toro;;;;;;;;;;;;;x
b_veraguas;Santiago;;;;;;;;;;;;;x
b_veraguas-ii;chitre;;;;;;;;;;;;;x
b_veraguas-iii;cambutal;;;;;;;;;;;;;x
b_darien;Meteti;;;;;;;;;;;;;x
b_darien-ii;Santa Fé ;;;;;;;;;;;;;x
b_darien-iii;Yaviza;;;;;;;;;;;;;x
b_iquitos;Pucacuru;;;;;;;;;;;;;x
b_iquitos-ii;Papayacu;;;;;;;;;;;;;x
b_iquitos-iii;San Lorenzo;;;;;;;;;;;;;x
b_iquitos-iv;Porvenir;;;;;;;;;;;;;x
b_iquitos-v;Esperanza;;;;;;;;;;;;;x
b_iquitos-vi;Tierra Blanca;;;;;;;;;;;;;x
b_tarapoto;Iquitos;;;;;;;;;;;;;x
b_tarapoto-ii;Mazan;;;;;;;;;;;;;x
b_tarapoto-iii;Tamshiyacu;;;;;;;;;;;;;x
b_tarapoto-iv;Santo Tomas;;;;;;;;;;;;;x
b_tarapoto-v;Ninarumi;;;;;;;;;;;;;x
b_tarapoto-vi;Varillal;;;;;;;;;;;;;x
b_javari;chambira;;;;;;;;;;;;;x
b_javari-ii;Shiringueros;;;;;;;;;;;;;x
b_javari-iii;Bellavista;;;;;;;;;;;;;x
b_javari-iv;caballococha;;;;;;;;;;;;;x
b_javari-v;Tambo Yaguas;;;;;;;;;;;;;x
b_javari-vi;Puerto Monpot;;;;;;;;;;;;;x
b_purallpa;Purallpa;;;;;;;;;;;;;x
b_purallpa-ii;Leticia;;;;;;;;;;;;;x
b_purallpa-iii;Tarapaca;;;;;;;;;;;;;x
b_purallpa-iv;Ipiranga;;;;;;;;;;;;;x
b_purallpa-v;San Juan de Atacuari;;;;;;;;;;;;;x
b_purallpa-vi;Palmeras;;;;;;;;;;;;;x
b_bogota;Bacata;;;;;;;;;;;;;x
b_bogota-ii;Soacha;;;;;;;;;;;;;x
b_bogota-iii;Funza;;;;;;;;;;;;;x
b_bogota-iv;cota;;;;;;;;;;;;;x
b_bogota-v;chia;;;;;;;;;;;;;x
b_bogota-vi;La calera;;;;;;;;;;;;;x
b_bogota-vii;El Antojo;;;;;;;;;;;;;x
b_tunja;Tunja;;;;;;;;;;;;;x
b_tunja-ii;combita;;;;;;;;;;;;;x
b_tunja-iii;Sote;;;;;;;;;;;;;x
b_moniquira;Moniquira;;;;;;;;;;;;;x
b_moniquira-ii;Hoyitos;;;;;;;;;;;;;x
b_moniquira-iii;Trapiche;;;;;;;;;;;;;x
b_motilones;cucuta;;;;;;;;;;;;;x
b_motilones-ii;cornejo;;;;;;;;;;;;;x
b_motilones-iii;El Zulia;;;;;;;;;;;;;x
b_popayan;Popayan;;;;;;;;;;;;;x
b_popayan-ii;Timbio;;;;;;;;;;;;;x
b_popayan-iii;El Tambo;;;;;;;;;;;;;x
b_popayan-iv;Piendamo;;;;;;;;;;;;;x
b_pastos;Pasto;;;;;;;;;;;;;x
b_pastos-ii;Tangua;;;;;;;;;;;;;x
b_pastos-iii;chachagui;;;;;;;;;;;;;x
b_cauca;Timbiqui;;;;;;;;;;;;;x
b_cauca-ii;Guapi;;;;;;;;;;;;;x
b_cauca-iii;Noanamito;;;;;;;;;;;;;x
b_choco;Jurado;;;;;;;;;;;;;x
b_choco-ii;Nuqui;;;;;;;;;;;;;x
b_choco-iii;Jurubida;;;;;;;;;;;;;x
b_kuna;cacarica;;;;;;;;;;;;;x
b_kuna-ii;Salaqui;;;;;;;;;;;;;x
b_kuna-iii;Quiparado;;;;;;;;;;;;;x
b_magdalena;Santa Marta;;;;;;;;;;;;;x
b_magdalena-ii;Buritaca;;;;;;;;;;;;;x
b_magdalena-iii;Fundacion;;;;;;;;;;;;;x
b_magdalena-iv;ciénaga;;;;;;;;;;;;;x
b_sinu;Monteria;;;;;;;;;;;;;x
b_sinu-ii;Arboletes;;;;;;;;;;;;;x
b_sinu-iii;cereté;;;;;;;;;;;;;x
b_cartagenaa;cartagena;;;;;;;;;;;;;x
b_cartagena-ii;Turbaco;;;;;;;;;;;;;x
b_cartagena-iii;Maria La Baja;;;;;;;;;;;;;x
b_chimila;Valledupar;;;;;;;;;;;;;x
b_chimila-ii;codazzi;;;;;;;;;;;;;x
b_chimila-iii;Fonseca;;;;;;;;;;;;;x
b_guajira;Maicao;;;;;;;;;;;;;x
b_guajira-ii;Uribia;;;;;;;;;;;;;x
b_guajira-iii;Riohacha;;;;;;;;;;;;;x
b_mariquita;Mariquita;;;;;;;;;;;;;x
b_mariquita-ii;Honda;;;;;;;;;;;;;x
b_mariquita-iii;Guayabal;;;;;;;;;;;;;x
b_mariquita-iv;Guarinocito;;;;;;;;;;;;;x
b_neiva;Neiva;;;;;;;;;;;;;x
b_neiva-ii;Rivera;;;;;;;;;;;;;x
b_neiva-iii;campoalegre;;;;;;;;;;;;;x
b_pijaos;Rovira;;;;;;;;;;;;;x
b_pijaos-ii;Ibagué;;;;;;;;;;;;;x
b_pijaos-iii;Alvarado;;;;;;;;;;;;;x
b_antioquia;Medellin;;;;;;;;;;;;;x
b_antioquia-ii;Barrancabermeja;;;;;;;;;;;;;x
b_antioquia-iii;caucasia;;;;;;;;;;;;;x
b_magangue;Magangué;;;;;;;;;;;;;x
b_magangue-ii;San Pedro;;;;;;;;;;;;;x
b_magangue-iii;cingé;;;;;;;;;;;;;x
b_caqueta;Florencia;;;;;;;;;;;;;x
b_caqueta-ii;San Vicente del caguan;;;;;;;;;;;;;x
b_caqueta-iii;San José Del Fragua;;;;;;;;;;;;;x
b_caqueta-iv;Sabaleta;;;;;;;;;;;;;x
b_putumayos;Orito;;;;;;;;;;;;;x
b_putumayos-ii;Puerto Asis;;;;;;;;;;;;;x
b_putumayos-iii;La Hormiga;;;;;;;;;;;;;x
b_leticia;Leticia;;;;;;;;;;;;;x
b_leticia-ii;calderon;;;;;;;;;;;;;x
b_leticia-iii;Tarapaca;;;;;;;;;;;;;x
b_guaviare;calamar;;;;;;;;;;;;;x
b_guaviare-ii;Rocoso;;;;;;;;;;;;;x
b_guaviare-iii;Miraflores;;;;;;;;;;;;;x
b_achaguas;Achaguas;;;;;;;;;;;;;x
b_achaguas-ii;Apurito;;;;;;;;;;;;;x
b_achaguas-iii;El Saman;;;;;;;;;;;;;x
b_achaguas-iv;Arismendi;;;;;;;;;;;;;x
b_pore;Pore;;;;;;;;;;;;;x
b_pore-ii;Tamara;;;;;;;;;;;;;x
b_pore-iii;Paz de Ariporo;;;;;;;;;;;;;x
b_meta;Villavicencio;;;;;;;;;;;;;x
b_meta-ii;Mesetas;;;;;;;;;;;;;x
b_meta-iii;Granada;;;;;;;;;;;;;x
b_puerto_carreno;Puerto carreno;;;;;;;;;;;;;x
b_puerto_carreno-ii;Arebe;;;;;;;;;;;;;x
b_puerto_carreno-iii;Nueva Antioquia;;;;;;;;;;;;;x
b_caracas;caracas;;;;;;;;;;;;;x
b_caracas-ii;Maiquetia;;;;;;;;;;;;;x
b_caracas-iii;Guatire;;;;;;;;;;;;;x
b_caracas-iv;El Junquito;;;;;;;;;;;;;x
b_caracas-v;Macarao;;;;;;;;;;;;;x
b_caracas-vi;caraballeda;;;;;;;;;;;;;x
b_coro;coro;;;;;;;;;;;;;x
b_coro-ii;Marzola;;;;;;;;;;;;;x
b_coro-iii;Sabaneta;;;;;;;;;;;;;x
b_tacarigua;Tacarigua;;;;;;;;;;;;;x
b_tacarigua-ii;El Viento;;;;;;;;;;;;;x
b_tacarigua-iii;Guigue;;;;;;;;;;;;;x
b_anzoategui;Barcelona;;;;;;;;;;;;;x
b_anzoategui-ii;Puerto La cruz;;;;;;;;;;;;;x
b_anzoategui-iii;Puerto Piritu;;;;;;;;;;;;;x
b_cumana;cumana;;;;;;;;;;;;;x
b_cumana-ii;Porlamar;;;;;;;;;;;;;x
b_cumana-iii;Mariguitar;;;;;;;;;;;;;x
b_maracaibo;Maracaibo;;;;;;;;;;;;;x
b_maracaibo-ii;La concepcion;;;;;;;;;;;;;x
b_maracaibo-iii;La Paz;;;;;;;;;;;;;x
b_maracaibo-iv;Machiques;;;;;;;;;;;;;x
b_yukpa;Santa Barbara del Zulia;;;;;;;;;;;;;x
b_yukpa-ii;casigua-El cubo;;;;;;;;;;;;;x
b_yukpa-iii;Encontrados;;;;;;;;;;;;;x
b_wayuu;Valera;;;;;;;;;;;;;x
b_wayuu-ii;Trujillo;;;;;;;;;;;;;x
b_wayuu-iii;Bocono;;;;;;;;;;;;;x
b_altagracia;cabimas;;;;;;;;;;;;;x
b_altagracia-ii;ciudad Ojeda;;;;;;;;;;;;;x
b_altagracia-iii;Bachaquero;;;;;;;;;;;;;x
b_variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;Variquicimento;x
b_variquicimento-ii;El Tocuyo;;;;;;;;;;;;;x
b_variquicimento-iii;Siquisique;;;;;;;;;;;;;x
b_llanos;calabozo;;;;;;;;;;;;;x
b_llanos-ii;El Baul;;;;;;;;;;;;;x
b_llanos-iii;Lafe;;;;;;;;;;;;;x
b_llanos-iv;Arismendi;;;;;;;;;;;;;x
b_zaraza;Zaraza;;;;;;;;;;;;;x
b_zaraza-ii;El chaparro;;;;;;;;;;;;;x
b_zaraza-iii;Onoto;;;;;;;;;;;;;x
b_guanipa;Guanipa;;;;;;;;;;;;;x
b_guanipa-ii;El Tigre;;;;;;;;;;;;;x
b_guanipa-iii;Anaco;;;;;;;;;;;;;x
b_uyapari;Guayana;;;;;;;;;;;;;x
b_uyapari-ii;Barrancas;;;;;;;;;;;;;x
b_uyapari-iii;Tucupita;;;;;;;;;;;;;x
b_barinas;Barinas;;;;;;;;;;;;;x
b_barinas-ii;Barinitas;;;;;;;;;;;;;x
b_barinas-iii;San Silvestre;;;;;;;;;;;;;x
b_barinas-iv;curbati;;;;;;;;;;;;;x
b_meridaa;Merida;;;;;;;;;;;;;x
b_merida-ii;Ejido;;;;;;;;;;;;;x
b_merida-iii;Lagunillas;;;;;;;;;;;;;x
b_tuneo;Santa Barbara;;;;;;;;;;;;;x
b_tuneo-ii;capitanejo;;;;;;;;;;;;;x
b_tuneo-iii;La Pedrera;;;;;;;;;;;;;x
b_guanaguanare;Guanare;;;;;;;;;;;;;x
b_guanaguanare-ii;Guanarito;;;;;;;;;;;;;x
b_guanaguanare-iii;Villa Bruzual;;;;;;;;;;;;;x
b_apure;San Fernando;;;;;;;;;;;;;x
b_apure-ii;Mantecal;;;;;;;;;;;;;x
b_apure-iii;Elorza;;;;;;;;;;;;;x
b_guasipati;Guasipati;;;;;;;;;;;;;x
b_guasipati-ii;El callao;;;;;;;;;;;;;x
b_guasipati-iii;Tumeremo;;;;;;;;;;;;;x
b_guasipati-iv;El Descanso;;;;;;;;;;;;;x
b_guaju;Santa Elena;;;;;;;;;;;;;x
b_guaju-ii;cantarrana;;;;;;;;;;;;;x
b_guaju-iii;Aparurén;;;;;;;;;;;;;x
b_atures;canaima;;;;;;;;;;;;;x
b_atures-ii;Anaricapay;;;;;;;;;;;;;x
b_atures-iii;curiapa;;;;;;;;;;;;;x
b_angostura;San Francisco;;;;;;;;;;;;;x
b_angostura-ii;La Paragua;;;;;;;;;;;;;x
b_angostura-iii;ciudad Piar;;;;;;;;;;;;;x
b_pirara;Pirara;;;;;;;;;;;;;x
b_pirara-ii;Lethem;;;;;;;;;;;;;x
b_pirara-iii;Aishalton;;;;;;;;;;;;;x
b_essequibo;Georgetown;;;;;;;;;;;;;x
b_essequibo-ii;Enterprise;;;;;;;;;;;;;x
b_essequibo-iii;Bartica;;;;;;;;;;;;;x
b_essequibo-iv;Noitgedacht;;;;;;;;;;;;;x
b_orinoco;Sacupana;;;;;;;;;;;;;x
b_orinoco-ii;Jotajana;;;;;;;;;;;;;x
b_orinoco-iii;La Esperanza;;;;;;;;;;;;;x
b_demerara;Albion;;;;;;;;;;;;;x
b_demerara-ii;corriverton;;;;;;;;;;;;;x
b_demerara-iii;Orealla;;;;;;;;;;;;;x
b_paraguay;concepcion;;;;;;;;;;;;;x
b_paraguay-ii;Loma Verde;;;;;;;;;;;;;x
b_paraguay-iii;Pozo colorado;;;;;;;;;;;;;x
b_paraguay-iv;Hohenau;;;;;;;;;;;;;x
b_paraguay-v;Lolita;;;;;;;;;;;;;x
b_paraguay-vi;Hochstadt;;;;;;;;;;;;;x
b_loma;Loma Plata;;;;;;;;;;;;;x
b_loma-ii;Mariscal Estigarribia;;;;;;;;;;;;;x
b_loma-iii;Filadelfia;;;;;;;;;;;;;x
b_loma-iv;La Perdicion;;;;;;;;;;;;;x
b_loma-v;San Antonio;;;;;;;;;;;;;x
b_loma-vi;Bahia Negra;;;;;;;;;;;;;x
b_corumbanew;corumba;;;;;;;;;;;;;x
b_corumbanew-ii;coimbra;;;;;;;;;;;;;x
b_corumbanew-iii;Albuquerque;;;;;;;;;;;;;x
b_formosac;Formosa;;;;;;;;;;;;;x
b_formosac-ii;Monte Lindo;;;;;;;;;;;;;x
b_formosac-iii;Villa Hayes;;;;;;;;;;;;;x
b_formosac-iv;Puesto Lugo;;;;;;;;;;;;;x
b_formosac-v;Puerto Santa Maria;;;;;;;;;;;;;x
b_formosac-vi;El Quemado;;;;;;;;;;;;;x
b_unquillo;Santiago del Estero;;;;;;;;;;;;;x
b_unquillo-ii;Quimili;;;;;;;;;;;;;x
b_unquillo-iii;Monte Quemado;;;;;;;;;;;;;x
b_unquillo-iv;Hoyon;;;;;;;;;;;;;x
b_unquillo-v;Loreto;;;;;;;;;;;;;x
b_unquillo-vi;Termas de Rio Hondo;;;;;;;;;;;;;x
b_corrientes;Oran;;;;;;;;;;;;;x
